State_Name,District_Name,Data Type,jan,feb,mar,apr,may,jun,jul,aug,sept,oct,nov,dec 
KARNATAKA,BIJAPUR,Cloud cover,11.89,11.43,18.78,22.49,31.90,60.47,79.44,73.85,59.86,38.03,24.74,17.41
KARNATAKA,BIJAPUR,Vapour pressure,13.74,13.64,14.66,19.69,20.03,25.08,24.51,23.54,23.01,19.82,15.85,15.17
KARNATAKA,BIJAPUR,Wet day frequency,0.20,0.33,0.65,1.86,3.38,6.26,9.12,7.60,7.55,5.46,1.78,0.78
KARNATAKA,BIJAPUR,Diurnal temperature range,14.41,15.14,15.09,14.34,13.67,9.59,7.55,7.59,9.00,10.34,11.95,13.37
KARNATAKA,BIJAPUR,Ground frost frequency,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KARNATAKA,BIJAPUR,Reference Crop Evapotranspiration,4.08,4.93,6.01,6.63,6.69,5.29,4.49,4.40,4.54,4.38,3.94,3.72
KARNATAKA,BIJAPUR,Potential Evapotranspiration,6.24,7.01,7.79,8.29,8.34,6.60,5.41,5.36,5.76,6.04,5.96,5.85
KARNATAKA,CHAMARAJANAGAR,Precipitation,5.58,5.61,15.33,69.27,148.25,278.91,323.40,234.63,122.26,194.08,106.17,29.24
KARNATAKA,CHAMARAJANAGAR,Minimum temperature,16.89,18.05,19.89,21.50,21.42,20.41,19.87,20.02,19.97,19.79,18.70,17.40
KARNATAKA,CHAMARAJANAGAR,Average temperature,22.65,24.06,25.96,27.16,26.47,24.35,23.45,23.66,24.15,24.08,23.25,22.46
KARNATAKA,CHAMARAJANAGAR,Maximum temperature,28.42,30.11,32.04,32.86,31.53,28.33,27.04,27.35,28.38,28.37,27.83,27.58
KARNATAKA,CHAMARAJANAGAR,Cloud cover,28.20,25.54,27.25,38.88,49.89,72.36,80.07,72.99,64.53,59.64,49.20,38.41
KARNATAKA,CHAMARAJANAGAR,Vapour pressure,18.59,19.35,20.96,23.44,24.56,24.71,24.42,24.33,24.21,23.87,22.19,19.77
KARNATAKA,CHAMARAJANAGAR,Wet day frequency,0.70,0.70,1.14,4.05,6.66,10.61,12.28,10.76,7.57,9.71,5.08,1.98
KARNATAKA,CHAMARAJANAGAR,Diurnal temperature range,11.53,12.05,12.15,11.35,10.10,7.90,7.17,7.33,8.41,8.58,9.11,10.16
KARNATAKA,CHAMARAJANAGAR,Ground frost frequency,1.60,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.59
KARNATAKA,CHAMARAJANAGAR,Reference Crop Evapotranspiration,3.87,4.50,5.19,5.44,5.11,4.29,4.01,4.07,4.25,3.97,3.63,3.52
KARNATAKA,CHAMARAJANAGAR,Potential Evapotranspiration,5.77,6.41,7.03,7.06,6.64,5.45,4.96,5.11,5.47,5.27,5.13,5.23
KARNATAKA,CHIKMAGALUR,Precipitation,1.54,1.68,9.46,41.98,146.67,566.67,756.96,465.60,189.57,176.19,67.66,18.06
KARNATAKA,CHIKMAGALUR,Minimum temperature,18.84,19.90,21.82,23.30,23.45,22.20,21.81,21.84,21.67,21.66,20.55,19.10
KARNATAKA,CHIKMAGALUR,Average temperature,24.53,25.57,27.20,28.36,27.86,25.51,24.56,24.65,25.07,25.58,25.20,24.35
KARNATAKA,CHIKMAGALUR,Maximum temperature,30.26,31.29,32.63,33.46,32.30,28.89,27.34,27.47,28.52,29.54,29.89,29.62
KARNATAKA,CHIKMAGALUR,Cloud cover,22.28,20.75,23.78,32.98,42.79,66.99,79.40,73.06,62.44,49.71,39.41,30.83
KARNATAKA,CHIKMAGALUR,Vapour pressure,19.66,20.79,22.56,25.01,26.01,27.55,27.03,26.68,26.51,25.69,23.33,20.87
KARNATAKA,CHIKMAGALUR,Wet day frequency,0.29,0.28,0.92,3.19,5.91,19.00,22.10,20.55,11.82,8.56,3.79,0.93
KARNATAKA,CHIKMAGALUR,Diurnal temperature range,11.41,11.37,10.81,10.13,8.85,6.68,5.53,5.63,6.85,7.88,9.33,10.53
KARNATAKA,CHIKMAGALUR,Ground frost frequency,0.18,0.21,0.15,0.06,0.05,0.06,0.02,0.02,0.05,0.05,0.10,0.16
KARNATAKA,CHIKMAGALUR,Reference Crop Evapotranspiration,3.94,4.45,5.00,5.28,4.97,4.10,3.66,3.67,3.92,3.89,3.76,3.65
KARNATAKA,CHIKMAGALUR,Potential Evapotranspiration,5.85,6.36,6.78,6.89,6.50,5.26,4.51,4.60,5.05,5.24,5.34,5.41
KARNATAKA,CHITRADURGA,Precipitation,1.58,1.90,10.90,41.73,97.64,111.30,158.31,118.91,100.00,141.13,53.68,8.99
KARNATAKA,CHITRADURGA,Minimum temperature,16.05,17.66,19.94,21.56,21.48,20.73,20.29,20.20,19.93,19.60,17.95,16.16
KARNATAKA,CHITRADURGA,Average temperature,22.40,24.24,26.58,27.96,27.18,24.75,23.52,23.52,24.01,24.05,22.96,21.80
KARNATAKA,CHITRADURGA,Maximum temperature,28.79,30.88,33.25,34.38,32.88,28.82,26.77,26.85,28.17,28.51,27.98,27.47
KARNATAKA,CHITRADURGA,Cloud cover,19.10,17.28,20.83,29.32,39.83,65.76,79.15,72.22,61.25,48.94,36.51,27.73
KARNATAKA,CHITRADURGA,Vapour pressure,16.12,16.57,17.70,20.81,21.79,23.75,23.28,23.05,22.77,21.91,19.29,17.36
KARNATAKA,CHITRADURGA,Wet day frequency,0.32,0.33,0.98,3.19,5.28,8.25,12.53,10.90,7.64,6.98,3.09,0.83
KARNATAKA,CHITRADURGA,Diurnal temperature range,12.73,13.21,13.30,12.82,11.39,8.09,6.48,6.64,8.23,8.90,10.04,11.30
KARNATAKA,CHITRADURGA,Ground frost frequency,0.09,0.12,0.08,0.03,0.03,0.02,0.00,0.00,0.02,0.02,0.07,0.07
KARNATAKA,CHITRADURGA,Reference Crop Evapotranspiration,3.91,4.62,5.45,5.90,5.59,4.46,3.88,3.89,4.18,3.96,3.66,3.51
KARNATAKA,CHITRADURGA,Potential Evapotranspiration,5.98,6.68,7.38,7.68,7.31,5.75,4.83,4.93,5.44,5.47,5.44,5.45
KARNATAKA,DAVANAGERE,Precipitation,1.43,1.68,9.60,39.12,105.74,274.28,363.57,246.90,126.12,141.55,54.08,9.40
KARNATAKA,DAVANAGERE,Minimum temperature,16.78,18.08,20.40,22.09,22.26,21.28,20.82,20.84,20.43,20.24,18.68,16.95
KARNATAKA,DAVANAGERE,Average temperature,23.03,24.39,26.51,27.85,27.36,24.98,23.77,23.81,24.17,24.48,23.72,22.62
KARNATAKA,DAVANAGERE,Maximum temperature,29.30,30.75,32.66,33.65,32.49,28.71,26.76,26.85,27.93,28.78,28.79,28.32
KARNATAKA,DAVANAGERE,Cloud cover,17.95,16.88,20.70,29.18,38.81,65.42,79.31,72.52,60.78,46.55,35.04,25.70
KARNATAKA,DAVANAGERE,Vapour pressure,17.12,17.95,19.36,22.26,23.08,25.14,24.61,24.20,23.81,22.79,20.20,18.61
KARNATAKA,DAVANAGERE,Wet day frequency,0.31,0.28,1.04,2.88,5.14,14.84,18.82,17.38,10.83,7.36,3.09,0.81
KARNATAKA,DAVANAGERE,Diurnal temperature range,12.50,12.65,12.24,11.56,10.23,7.42,5.94,6.00,7.50,8.52,10.10,11.36
KARNATAKA,DAVANAGERE,Ground frost frequency,0.58,0.71,0.52,0.33,0.14,0.07,0.08,0.05,0.13,0.22,0.40,0.54
KARNATAKA,DAVANAGERE,Reference Crop Evapotranspiration,3.92,4.54,5.23,5.59,5.32,4.31,3.74,3.73,4.00,3.92,3.73,3.57
KARNATAKA,DAVANAGERE,Potential Evapotranspiration,5.98,6.58,7.14,7.34,7.01,5.55,4.66,4.73,5.25,5.42,5.50,5.54
KARNATAKA,DHARWAD,Precipitation,2.58,0.44,3.35,37.36,108.65,567.09,668.75,436.33,200.93,149.11,47.95,10.57
KARNATAKA,DHARWAD,Minimum temperature,17.04,18.04,20.74,22.94,23.66,22.52,22.05,22.11,21.63,21.39,19.50,17.75
KARNATAKA,DHARWAD,Average temperature,23.43,24.37,26.48,27.99,28.05,25.82,24.69,24.72,24.89,25.48,24.78,23.70
KARNATAKA,DHARWAD,Maximum temperature,29.84,30.70,32.25,33.07,32.45,29.17,27.34,27.34,28.24,29.58,30.11,29.72
KARNATAKA,DHARWAD,Cloud cover,16.21,15.16,20.13,26.10,36.14,63.86,80.03,74.22,61.08,41.88,30.37,22.35
KARNATAKA,DHARWAD,Vapour pressure,18.22,19.42,21.40,24.78,25.51,27.54,26.77,26.07,25.24,23.39,20.62,20.83
KARNATAKA,DHARWAD,Wet day frequency,0.28,0.17,0.48,1.66,4.31,19.62,23.07,21.25,12.26,6.62,2.50,0.87
KARNATAKA,DHARWAD,Diurnal temperature range,12.79,12.66,11.50,10.09,8.79,6.65,5.29,5.23,6.62,8.19,10.59,11.96
KARNATAKA,DHARWAD,Ground frost frequency,0.69,0.93,0.52,0.39,0.18,0.10,0.12,0.07,0.19,0.32,0.41,0.62
KARNATAKA,DHARWAD,Reference Crop Evapotranspiration,3.94,4.48,5.03,5.24,5.02,4.18,3.62,3.56,3.81,3.90,3.87,3.71
KARNATAKA,DHARWAD,Potential Evapotranspiration,6.06,6.57,6.92,6.98,6.65,5.39,4.47,4.46,4.97,5.41,5.68,5.70
KARNATAKA,GADAG,Precipitation,1.19,0.77,4.77,40.29,90.31,246.23,319.72,222.33,134.66,130.43,46.32,8.10
KARNATAKA,GADAG,Minimum temperature,16.11,17.44,20.25,22.32,22.75,21.89,21.28,21.27,20.78,20.44,18.30,16.48
KARNATAKA,GADAG,Average temperature,22.87,24.36,26.90,28.45,28.24,25.69,24.25,24.28,24.57,24.93,23.77,22.67
KARNATAKA,GADAG,Maximum temperature,29.67,31.28,33.60,34.62,33.72,29.54,27.24,27.30,28.42,29.45,29.26,28.89
KARNATAKA,GADAG,Cloud cover,14.77,14.59,19.64,25.49,35.58,63.22,79.12,72.87,60.14,41.91,30.23,21.54
KARNATAKA,GADAG,Vapour pressure,16.12,16.75,18.20,21.98,22.62,25.38,24.70,24.04,23.34,21.46,18.51,18.17
KARNATAKA,GADAG,Wet day frequency,0.24,0.25,0.90,2.21,4.55,13.52,17.22,15.50,9.96,6.33,2.43,0.83
KARNATAKA,GADAG,Diurnal temperature range,13.55,13.84,13.35,12.28,10.94,7.64,5.95,6.02,7.63,9.01,10.96,12.41
KARNATAKA,GADAG,Ground frost frequency,0.35,0.51,0.31,0.20,0.08,0.06,0.08,0.04,0.08,0.14,0.19,0.33
KARNATAKA,GADAG,Reference Crop Evapotranspiration,3.99,4.68,5.47,5.85,5.64,4.48,3.82,3.79,4.07,4.02,3.82,3.66
KARNATAKA,GADAG,Potential Evapotranspiration,6.15,6.77,7.38,7.62,7.36,5.76,4.73,4.76,5.30,5.61,5.70,5.71
KARNATAKA,GULBARGA,Precipitation,1.58,2.44,4.23,21.14,38.72,90.41,105.84,100.49,169.61,102.31,26.81,4.93
KARNATAKA,GULBARGA,Minimum temperature,16.57,18.50,21.90,24.60,24.90,23.38,22.43,22.10,21.85,21.17,18.26,16.18
KARNATAKA,GULBARGA,Average temperature,23.50,25.87,29.37,31.78,32.04,28.81,26.80,26.44,26.61,26.40,24.13,22.68
KARNATAKA,GULBARGA,Maximum temperature,30.45,33.26,36.84,39.01,39.23,34.25,31.23,30.84,31.40,31.68,30.04,29.22
KARNATAKA,GULBARGA,Cloud cover,10.87,10.20,18.27,21.40,31.18,58.47,78.68,72.87,58.98,37.44,24.18,16.09
KARNATAKA,GULBARGA,Vapour pressure,13.05,12.51,13.03,17.37,18.74,24.45,24.32,23.47,23.24,19.34,15.08,13.58
KARNATAKA,GULBARGA,Wet day frequency,0.31,0.38,0.63,1.77,2.80,5.54,7.07,6.35,8.06,4.84,1.68,0.76
KARNATAKA,GULBARGA,Diurnal temperature range,13.87,14.73,14.93,14.41,14.32,10.87,8.78,8.73,9.55,10.49,11.76,13.03
KARNATAKA,GULBARGA,Ground frost frequency,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01
KARNATAKA,GULBARGA,Reference Crop Evapotranspiration,3.99,4.90,6.04,6.78,7.04,5.78,4.96,4.81,4.75,4.43,3.90,3.65
KARNATAKA,GULBARGA,Potential Evapotranspiration,6.13,6.96,7.77,8.35,8.58,7.10,5.89,5.80,5.96,6.09,5.92,5.79
KARNATAKA,HASSAN,Precipitation,2.00,2.99,15.55,53.64,163.77,578.95,854.06,560.90,208.13,191.96,77.46,17.78
KARNATAKA,HASSAN,Minimum temperature,17.84,18.97,20.79,22.07,22.18,20.90,20.47,20.59,20.50,20.50,19.53,18.08
KARNATAKA,HASSAN,Average temperature,23.47,24.68,26.37,27.33,26.66,24.17,23.21,23.39,23.97,24.46,24.04,23.24
KARNATAKA,HASSAN,Maximum temperature,29.12,30.47,31.98,32.62,31.19,27.52,25.95,26.19,27.45,28.42,28.61,28.41
KARNATAKA,HASSAN,Cloud cover,23.51,21.69,23.96,34.22,44.72,69.25,80.02,73.25,62.79,53.19,42.03,32.50
KARNATAKA,HASSAN,Vapour pressure,19.27,20.50,22.21,24.29,25.17,26.28,25.80,25.52,25.38,24.97,22.95,20.34
KARNATAKA,HASSAN,Wet day frequency,0.37,0.38,0.98,3.60,6.51,19.80,21.89,20.75,11.43,9.20,4.14,0.98
KARNATAKA,HASSAN,Diurnal temperature range,11.27,11.48,11.18,10.51,9.01,6.61,5.48,5.59,6.94,7.91,9.08,10.31
KARNATAKA,HASSAN,Ground frost frequency,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KARNATAKA,HASSAN,Reference Crop Evapotranspiration,3.85,4.41,5.00,5.26,4.87,3.94,3.51,3.54,3.84,3.82,3.63,3.54
KARNATAKA,HASSAN,Potential Evapotranspiration,5.78,6.35,6.85,6.94,6.45,5.12,4.40,4.51,5.03,5.17,5.22,5.34
KARNATAKA,HAVERI,Precipitation,1.86,0.57,5.39,40.89,111.97,464.65,552.87,367.91,171.10,144.93,52.30,9.75
KARNATAKA,HAVERI,Minimum temperature,17.10,18.23,20.63,22.56,23.01,21.89,21.44,21.50,21.02,20.83,19.23,17.60
KARNATAKA,HAVERI,Average temperature,23.34,24.42,26.38,27.81,27.61,25.34,24.19,24.24,24.47,24.93,24.35,23.33
KARNATAKA,HAVERI,Maximum temperature,29.60,30.64,32.18,33.09,32.21,28.79,26.98,27.05,27.93,29.04,29.46,29.13
KARNATAKA,HAVERI,Cloud cover,17.56,16.56,20.73,27.57,37.57,65.12,79.59,73.27,61.04,44.65,33.01,24.50
KARNATAKA,HAVERI,Vapour pressure,18.02,19.16,20.84,23.77,24.55,26.55,25.89,25.29,24.74,23.49,20.90,19.98
KARNATAKA,HAVERI,Wet day frequency,0.30,0.17,0.78,2.25,4.78,19.23,22.82,21.16,12.51,7.17,2.89,0.83
KARNATAKA,HAVERI,Diurnal temperature range,12.49,12.40,11.54,10.50,9.20,6.90,5.51,5.53,6.91,8.21,10.23,11.52
KARNATAKA,HAVERI,Ground frost frequency,1.06,1.31,0.88,0.63,0.28,0.17,0.14,0.09,0.28,0.51,0.69,1.00
KARNATAKA,HAVERI,Reference Crop Evapotranspiration,3.93,4.47,5.05,5.33,5.07,4.20,3.65,3.62,3.87,3.87,3.79,3.65
KARNATAKA,HAVERI,Potential Evapotranspiration,6.01,6.53,6.94,7.07,6.73,5.41,4.53,4.58,5.06,5.36,5.56,5.59
KARNATAKA,KODAGU,Precipitation,5.51,2.87,9.51,44.62,129.65,444.49,554.95,365.53,166.45,159.74,85.90,22.69
KARNATAKA,KODAGU,Minimum temperature,18.85,19.76,21.42,22.66,22.66,21.46,21.06,21.16,21.16,21.15,20.31,19.13
KARNATAKA,KODAGU,Average temperature,23.71,24.65,26.12,27.02,26.48,24.42,23.63,23.78,24.24,24.63,24.29,23.59
KARNATAKA,KODAGU,Maximum temperature,28.58,29.61,30.85,31.40,30.32,27.38,26.27,26.42,27.33,28.12,28.34,28.11
KARNATAKA,KODAGU,Cloud cover,26.49,23.68,26.46,35.38,43.94,62.70,71.91,67.13,58.82,49.13,40.77,34.76
KARNATAKA,KODAGU,Vapour pressure,19.28,19.99,21.58,24.17,25.50,26.36,25.93,25.87,25.71,24.86,22.75,20.44
KARNATAKA,KODAGU,Wet day frequency,0.45,0.45,0.92,3.39,5.36,14.01,16.05,15.10,8.79,8.28,4.08,1.34
KARNATAKA,KODAGU,Diurnal temperature range,9.73,9.83,9.42,8.74,7.63,5.91,5.21,5.24,6.17,6.96,8.02,8.97
KARNATAKA,KODAGU,Ground frost frequency,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KARNATAKA,KODAGU,Reference Crop Evapotranspiration,3.65,4.15,4.63,4.81,4.50,3.76,3.47,3.48,3.68,3.64,3.49,3.40
KARNATAKA,KODAGU,Potential Evapotranspiration,5.23,5.74,6.10,6.12,5.76,4.73,4.21,4.28,4.63,4.75,4.79,4.83
KARNATAKA,KOLAR,Precipitation,2.83,4.66,7.77,42.86,106.39,79.48,87.35,113.26,159.31,159.38,65.24,13.35
KARNATAKA,KOLAR,Minimum temperature,15.63,17.04,19.49,21.76,21.79,20.86,20.33,20.25,19.81,19.52,17.84,16.10
KARNATAKA,KOLAR,Average temperature,21.86,23.80,26.47,28.30,27.92,25.66,24.61,24.54,24.46,24.15,22.71,21.41
KARNATAKA,KOLAR,Maximum temperature,28.13,30.63,33.48,34.86,34.09,30.47,28.95,28.86,29.16,28.83,27.62,26.78
KARNATAKA,KOLAR,Cloud cover,24.07,20.56,22.33,31.92,44.20,69.02,80.14,72.41,62.65,55.99,42.74,34.06
KARNATAKA,KOLAR,Vapour pressure,15.90,15.87,16.90,20.60,22.40,22.78,22.77,22.83,22.67,21.99,19.30,17.32
KARNATAKA,KOLAR,Wet day frequency,0.45,0.40,0.96,2.50,5.48,4.26,6.28,7.05,8.12,7.21,3.83,1.54
KARNATAKA,KOLAR,Diurnal temperature range,12.49,13.58,13.94,13.08,12.30,9.60,8.61,8.61,9.33,9.28,9.76,10.67
KARNATAKA,KOLAR,Ground frost frequency,0.06,0.06,0.03,0.02,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.04
KARNATAKA,KOLAR,Reference Crop Evapotranspiration,3.88,4.69,5.60,6.00,5.87,4.94,4.57,4.52,4.52,4.10,3.63,3.42
KARNATAKA,KOLAR,Potential Evapotranspiration,5.87,6.70,7.51,7.69,7.48,6.16,5.54,5.61,5.79,5.50,5.32,5.27
KARNATAKA,KOPPAL,Precipitation,1.22,0.58,8.61,37.29,70.95,98.73,135.58,106.03,115.57,119.06,43.67,7.20
KARNATAKA,KOPPAL,Minimum temperature,16.23,17.92,20.77,22.96,23.08,22.28,21.62,21.42,21.02,20.48,18.18,16.26
KARNATAKA,KOPPAL,Average temperature,23.02,25.00,27.85,29.64,29.24,26.60,25.03,24.86,25.17,25.18,23.64,22.44
KARNATAKA,KOPPAL,Maximum temperature,29.85,32.08,34.95,36.34,35.42,30.99,28.46,28.35,29.37,29.89,29.15,28.64
KARNATAKA,KOPPAL,Cloud cover,14.07,13.23,18.77,24.28,34.43,61.90,78.60,71.82,59.58,41.75,29.83,20.90
KARNATAKA,KOPPAL,Vapour pressure,14.91,15.03,15.97,19.89,20.75,24.16,23.57,23.10,22.60,20.69,17.43,16.41
KARNATAKA,KOPPAL,Wet day frequency,0.28,0.20,0.78,2.30,4.37,7.43,10.40,9.17,7.74,5.95,2.23,0.83
KARNATAKA,KOPPAL,Diurnal temperature range,13.61,14.15,14.18,13.36,12.30,8.69,6.83,6.90,8.34,9.41,10.95,12.38
KARNATAKA,KOPPAL,Ground frost frequency,0.10,0.09,0.06,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.04,0.06
KARNATAKA,KOPPAL,Reference Crop Evapotranspiration,4.01,4.80,5.76,6.26,6.13,4.88,4.16,4.11,4.30,4.13,3.80,3.63
KARNATAKA,KOPPAL,Potential Evapotranspiration,6.15,6.87,7.61,7.98,7.81,6.18,5.10,5.13,5.57,5.75,5.72,5.71
KARNATAKA,MANDYA,Precipitation,2.80,3.63,15.04,60.38,155.89,285.43,459.00,334.21,146.33,182.76,79.12,17.06
KARNATAKA,MANDYA,Minimum temperature,16.26,17.62,19.42,20.89,20.80,19.82,19.41,19.48,19.43,19.30,18.09,16.57
KARNATAKA,MANDYA,Average temperature,22.15,23.80,25.77,26.84,25.98,23.64,22.70,22.88,23.49,23.61,22.76,21.85
KARNATAKA,MANDYA,Maximum temperature,28.09,30.07,32.11,32.85,31.22,27.47,26.04,26.32,27.61,27.91,27.46,27.13
KARNATAKA,MANDYA,Cloud cover,25.83,23.38,25.31,35.79,47.18,70.80,80.13,73.69,64.13,57.00,45.69,35.73
KARNATAKA,MANDYA,Vapour pressure,17.72,18.46,19.95,22.41,23.52,24.14,23.90,23.69,23.55,23.22,21.28,18.91
KARNATAKA,MANDYA,Wet day frequency,0.42,0.46,1.06,3.90,6.56,12.44,14.35,13.19,8.93,9.14,4.04,1.30
KARNATAKA,MANDYA,Diurnal temperature range,11.82,12.44,12.69,11.95,10.42,7.64,6.63,6.83,8.17,8.61,9.37,10.56
KARNATAKA,MANDYA,Ground frost frequency,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12
KARNATAKA,MANDYA,Reference Crop Evapotranspiration,3.83,4.52,5.28,5.56,5.16,4.17,3.79,3.86,4.13,3.90,3.59,3.48
KARNATAKA,MANDYA,Potential Evapotranspiration,5.80,6.48,7.17,7.28,6.78,5.39,4.76,4.90,5.37,5.28,5.21,5.29
KARNATAKA,MYSORE,Precipitation,4.12,3.92,18.39,71.98,192.24,562.33,727.65,479.47,181.05,210.23,112.20,22.46
KARNATAKA,MYSORE,Minimum temperature,18.54,19.64,21.35,22.54,22.63,21.24,20.76,20.95,21.03,20.98,20.09,18.88
KARNATAKA,MYSORE,Average temperature,23.94,25.10,26.70,27.50,26.94,24.57,23.64,23.87,24.51,24.86,24.43,23.80
KARNATAKA,MYSORE,Maximum temperature,29.39,30.65,32.06,32.50,31.32,27.93,26.56,26.84,28.04,28.77,28.81,28.75
KARNATAKA,MYSORE,Cloud cover,26.34,24.55,26.31,37.64,48.29,70.97,80.07,72.95,64.20,56.93,46.63,36.03
KARNATAKA,MYSORE,Vapour pressure,19.97,21.10,22.86,25.00,26.00,26.52,26.16,25.90,25.77,25.42,23.67,21.05
KARNATAKA,MYSORE,Wet day frequency,0.50,0.52,1.08,3.87,7.08,18.51,19.80,18.25,9.86,9.98,4.82,1.43
KARNATAKA,MYSORE,Diurnal temperature range,10.84,10.99,10.71,9.96,8.67,6.68,5.80,5.88,7.02,7.80,8.72,9.86
KARNATAKA,MYSORE,Ground frost frequency,0.53,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17
KARNATAKA,MYSORE,Reference Crop Evapotranspiration,3.86,4.40,4.95,5.12,4.80,3.98,3.63,3.67,3.92,3.85,3.64,3.57
KARNATAKA,MYSORE,Potential Evapotranspiration,5.72,6.25,6.74,6.72,6.28,5.10,4.51,4.63,5.05,5.11,5.10,5.24
KARNATAKA,RAICHUR,Precipitation,1.26,0.93,4.93,26.50,48.91,57.48,67.52,68.64,131.94,113.31,34.84,7.27
KARNATAKA,RAICHUR,Minimum temperature,16.43,18.35,21.44,24.07,24.15,23.12,22.34,22.02,21.63,20.96,18.33,16.26
KARNATAKA,RAICHUR,Average temperature,23.26,25.62,28.90,31.17,30.99,28.14,26.35,26.04,26.18,25.90,23.91,22.54
KARNATAKA,RAICHUR,Maximum temperature,30.17,32.90,36.38,38.33,37.86,33.18,30.39,30.11,30.77,30.86,29.53,28.88
KARNATAKA,RAICHUR,Cloud cover,12.08,11.06,17.59,22.66,32.48,59.36,77.57,70.52,58.18,39.86,27.53,18.33
KARNATAKA,RAICHUR,Vapour pressure,13.78,13.34,13.77,18.17,19.23,23.58,23.21,22.77,22.48,20.01,16.23,14.68
KARNATAKA,RAICHUR,Wet day frequency,0.29,0.25,0.56,1.87,3.61,4.54,6.35,5.63,7.12,5.22,1.90,0.78
KARNATAKA,RAICHUR,Diurnal temperature range,13.73,14.53,14.94,14.25,13.70,10.05,8.05,8.08,9.14,9.90,11.19,12.62
KARNATAKA,RAICHUR,Ground frost frequency,0.08,0.12,0.12,0.01,0.01,0.00,0.00,0.00,0.00,0.01,0.10,0.10
KARNATAKA,RAICHUR,Reference Crop Evapotranspiration,4.02,4.90,6.02,6.66,6.72,5.44,4.67,4.58,4.61,4.30,3.85,3.66
KARNATAKA,RAICHUR,Potential Evapotranspiration,6.16,6.96,7.80,8.28,8.31,6.75,5.61,5.60,5.87,5.93,5.80,5.75
KARNATAKA,SHIMOGA,Precipitation,0.34,0.74,3.79,32.14,116.55,599.48,736.71,444.73,183.06,135.57,51.02,13.73
KARNATAKA,SHIMOGA,Minimum temperature,15.55,16.29,17.97,19.32,19.60,18.44,18.19,18.20,17.92,17.95,17.03,15.91
KARNATAKA,SHIMOGA,Average temperature,20.08,20.66,21.90,22.92,22.77,21.01,20.31,20.32,20.48,20.94,20.82,20.18
KARNATAKA,SHIMOGA,Maximum temperature,24.67,25.06,25.85,26.57,25.95,23.60,22.47,22.45,23.08,23.98,24.64,24.46
KARNATAKA,SHIMOGA,Cloud cover,15.55,14.71,17.56,24.56,31.71,52.93,64.22,59.18,49.17,37.57,28.97,21.75
KARNATAKA,SHIMOGA,Vapour pressure,16.49,17.75,19.44,21.18,21.86,23.16,22.70,22.28,21.99,21.21,19.27,17.77
KARNATAKA,SHIMOGA,Wet day frequency,0.12,0.17,0.54,1.71,4.33,19.13,21.52,19.85,11.39,6.63,2.81,0.67
KARNATAKA,SHIMOGA,Diurnal temperature range,9.11,8.76,7.87,7.23,6.35,5.15,4.27,4.25,5.13,6.02,7.60,8.55
KARNATAKA,SHIMOGA,Ground frost frequency,0.48,0.56,0.36,0.19,0.10,0.06,0.05,0.03,0.10,0.16,0.23,0.41
KARNATAKA,SHIMOGA,Reference Crop Evapotranspiration,3.17,3.50,3.81,4.01,3.82,3.30,2.95,2.91,3.08,3.07,3.07,2.98
KARNATAKA,SHIMOGA,Potential Evapotranspiration,4.74,5.05,5.26,5.31,5.06,4.20,3.59,3.62,3.97,4.16,4.36,4.42
KARNATAKA,TUMKUR,Precipitation,0.63,2.52,11.08,51.24,114.57,132.25,192.95,153.45,128.86,162.23,57.93,9.93
KARNATAKA,TUMKUR,Minimum temperature,15.64,17.18,19.33,21.07,20.89,20.20,19.79,19.73,19.46,19.25,17.68,15.82
KARNATAKA,TUMKUR,Average temperature,21.96,23.87,26.22,27.64,26.76,24.34,23.26,23.32,23.78,23.80,22.62,21.40
KARNATAKA,TUMKUR,Maximum temperature,28.36,30.62,33.14,34.26,32.65,28.55,26.78,26.91,28.15,28.36,27.59,27.01
KARNATAKA,TUMKUR,Cloud cover,22.20,19.89,21.90,32.02,42.94,68.24,79.93,72.73,62.30,53.10,40.78,31.59
KARNATAKA,TUMKUR,Vapour pressure,16.26,16.69,17.83,20.89,22.09,23.38,23.10,22.95,22.74,22.06,19.67,17.50
KARNATAKA,TUMKUR,Wet day frequency,0.21,0.39,1.00,3.32,5.65,7.68,10.73,9.36,7.81,7.41,3.17,0.91
KARNATAKA,TUMKUR,Diurnal temperature range,12.72,13.44,13.79,13.18,11.75,8.34,6.98,7.17,8.69,9.10,9.90,11.19
KARNATAKA,TUMKUR,Ground frost frequency,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01
KARNATAKA,TUMKUR,Reference Crop Evapotranspiration,3.91,4.66,5.54,5.94,5.61,4.46,3.98,4.01,4.28,4.01,3.64,3.50
